Text,Label
Die Tibiakopf rechts zeigt keine Auffälligkeiten.,0
Druckschmerz in der Bauchdecke rechts.,1
starker Druckschmerz in der Bauchdecke beidseits.,1
starker Druckschmerz in der Oberschenkel rechts.,1
starker Druckschmerz in der Bauchdecke beidseits.,1
leichter Druckschmerz in der Oberschenkel links.,1
Die Patella links scheint in Ordnung zu sein.,0
starker Druckschmerz in der Lendenregion rechts.,1
leichter Druckschmerz in der Tibiakopf beidseits.,1
Die Leiste beidseits ist nicht schmerzhaft.,0
Druckschmerz in der Tibiakopf beidseits.,1
Die Bauchdecke links ist ohne Druckschmerz.,0
starker Druckschmerz in der Condylus links.,1
unauffällig in der Condylus links.,0
unauffällig in der Bauchdecke rechts.,0
Die Leiste rechts zeigt keine Auffälligkeiten.,0
starker Druckschmerz in der Oberschenkel rechts.,1
Die Condylus beidseits ist unauffällig.,0
Druckschmerz in der Bauchdecke beidseits.,1
kein Druckschmerz in der Patella beidseits.,0
Druckschmerz in der Tibiakopf rechts.,1
leichter Druckschmerz in der Lendenregion beidseits.,1
Druckschmerz in der Bauchdecke links.,1
Die Bauchdecke beidseits zeigt keine Auffälligkeiten.,0
unauffällig in der Tibiakopf beidseits.,0
Druckschmerz in der Bauchdecke beidseits.,1
Die Condylus rechts ist ohne Druckschmerz.,0
leichter Druckschmerz in der Oberschenkel links.,1
leichter Druckschmerz in der Oberschenkel beidseits.,1
kein Druckschmerz in der Condylus links.,0
Die Tibiakopf beidseits zeigt keine Auffälligkeiten.,0
Druckschmerz in der Lendenregion beidseits.,1
Die Patella links ist nicht schmerzhaft.,0
Die Condylus links ist unauffällig.,0
leichter Druckschmerz in der Condylus beidseits.,1
Die Patella links ist ohne Druckschmerz.,0
Druckschmerz in der Bauchdecke beidseits.,1
Druckschmerz in der Leiste links.,1
leichter Druckschmerz in der Patella rechts.,1
leichter Druckschmerz in der Patella beidseits.,1
Druckschmerz in der Lendenregion rechts.,1
kein Druckschmerz in der Leiste links.,0
Die Lendenregion beidseits zeigt keine Auffälligkeiten.,0
unauffällig in der Lendenregion beidseits.,0
unauffällig in der Bauchdecke links.,0
Druckschmerz in der Oberschenkel rechts.,1
starker Druckschmerz in der Patella beidseits.,1
kein Druckschmerz in der Leiste rechts.,0
leichter Druckschmerz in der Lendenregion beidseits.,1
Druckschmerz in der Oberschenkel links.,1
leichter Druckschmerz in der Oberschenkel beidseits.,1
kein Druckschmerz in der Bauchdecke rechts.,0
Die Tibiakopf rechts ist nicht schmerzhaft.,0
kein Druckschmerz in der Lendenregion rechts.,0
kein Druckschmerz in der Lendenregion beidseits.,0
Die Lendenregion beidseits zeigt keine Auffälligkeiten.,0
unauffällig in der Bauchdecke rechts.,0
Druckschmerz in der Patella beidseits.,1
unauffällig in der Lendenregion links.,0
leichter Druckschmerz in der Bauchdecke rechts.,1
Druckschmerz in der Patella links.,1
Die Patella rechts scheint in Ordnung zu sein.,0
Die Condylus beidseits ist unauffällig.,0
starker Druckschmerz in der Oberschenkel rechts.,1
Die Patella beidseits ist nicht schmerzhaft.,0
starker Druckschmerz in der Tibiakopf rechts.,1
Druckschmerz in der Condylus beidseits.,1
Die Oberschenkel rechts ist unauffällig.,0
kein Druckschmerz in der Leiste beidseits.,0
unauffällig in der Lendenregion rechts.,0
starker Druckschmerz in der Lendenregion links.,1
Druckschmerz in der Bauchdecke links.,1
kein Druckschmerz in der Condylus rechts.,0
kein Druckschmerz in der Leiste rechts.,0
unauffällig in der Lendenregion beidseits.,0
Druckschmerz in der Oberschenkel beidseits.,1
starker Druckschmerz in der Bauchdecke beidseits.,1
Die Patella links zeigt keine Auffälligkeiten.,0
Die Tibiakopf rechts ist unauffällig.,0
Druckschmerz in der Lendenregion links.,1
leichter Druckschmerz in der Tibiakopf rechts.,1
Die Tibiakopf rechts scheint in Ordnung zu sein.,0
unauffällig in der Tibiakopf beidseits.,0
Die Lendenregion rechts scheint in Ordnung zu sein.,0
Druckschmerz in der Bauchdecke links.,1
leichter Druckschmerz in der Tibiakopf beidseits.,1
Die Leiste beidseits scheint in Ordnung zu sein.,0
starker Druckschmerz in der Condylus beidseits.,1
Druckschmerz in der Patella beidseits.,1
kein Druckschmerz in der Tibiakopf links.,0
kein Druckschmerz in der Oberschenkel rechts.,0
Die Tibiakopf beidseits ist ohne Druckschmerz.,0
starker Druckschmerz in der Lendenregion links.,1
Druckschmerz in der Patella rechts.,1
Druckschmerz in der Oberschenkel links.,1
kein Druckschmerz in der Bauchdecke rechts.,0
kein Druckschmerz in der Patella beidseits.,0
Die Oberschenkel rechts ist nicht schmerzhaft.,0
Die Leiste beidseits ist ohne Druckschmerz.,0
leichter Druckschmerz in der Patella beidseits.,1
leichter Druckschmerz in der Bauchdecke links.,1
starker Druckschmerz in der Oberschenkel rechts.,1
Die Oberschenkel beidseits ist nicht schmerzhaft.,0
starker Druckschmerz in der Patella rechts.,1
Die Tibiakopf rechts ist ohne Druckschmerz.,0
leichter Druckschmerz in der Lendenregion beidseits.,1
leichter Druckschmerz in der Oberschenkel rechts.,1
Die Patella beidseits ist unauffällig.,0
kein Druckschmerz in der Patella links.,0
starker Druckschmerz in der Condylus beidseits.,1
Die Lendenregion rechts scheint in Ordnung zu sein.,0
Druckschmerz in der Tibiakopf links.,1
starker Druckschmerz in der Leiste rechts.,1
starker Druckschmerz in der Leiste rechts.,1
Die Patella rechts scheint in Ordnung zu sein.,0
Druckschmerz in der Oberschenkel links.,1
Druckschmerz in der Leiste beidseits.,1
Die Patella links ist unauffällig.,0
Die Leiste beidseits zeigt keine Auffälligkeiten.,0
kein Druckschmerz in der Oberschenkel rechts.,0
Druckschmerz in der Oberschenkel beidseits.,1
Die Bauchdecke rechts ist unauffällig.,0
Die Leiste beidseits ist nicht schmerzhaft.,0
starker Druckschmerz in der Lendenregion links.,1
Die Tibiakopf links ist nicht schmerzhaft.,0
Die Patella rechts ist unauffällig.,0
leichter Druckschmerz in der Bauchdecke beidseits.,1
Die Leiste rechts zeigt keine Auffälligkeiten.,0
Die Leiste links ist ohne Druckschmerz.,0
Druckschmerz in der Bauchdecke beidseits.,1
leichter Druckschmerz in der Condylus rechts.,1
Die Patella links scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Patella beidseits.,1
leichter Druckschmerz in der Lendenregion links.,1
Die Leiste beidseits scheint in Ordnung zu sein.,0
Die Lendenregion rechts zeigt keine Auffälligkeiten.,0
Die Leiste links ist nicht schmerzhaft.,0
kein Druckschmerz in der Tibiakopf rechts.,0
starker Druckschmerz in der Patella rechts.,1
leichter Druckschmerz in der Patella links.,1
kein Druckschmerz in der Condylus beidseits.,0
starker Druckschmerz in der Oberschenkel rechts.,1
Druckschmerz in der Lendenregion rechts.,1
Druckschmerz in der Condylus beidseits.,1
kein Druckschmerz in der Oberschenkel beidseits.,0
starker Druckschmerz in der Oberschenkel links.,1
unauffällig in der Patella links.,0
unauffällig in der Tibiakopf beidseits.,0
kein Druckschmerz in der Lendenregion rechts.,0
Die Lendenregion links ist nicht schmerzhaft.,0
unauffällig in der Leiste rechts.,0
kein Druckschmerz in der Leiste links.,0
unauffällig in der Condylus links.,0
kein Druckschmerz in der Oberschenkel links.,0
kein Druckschmerz in der Condylus beidseits.,0
starker Druckschmerz in der Leiste beidseits.,1
leichter Druckschmerz in der Condylus beidseits.,1
Druckschmerz in der Condylus rechts.,1
kein Druckschmerz in der Patella links.,0
Druckschmerz in der Leiste links.,1
leichter Druckschmerz in der Tibiakopf rechts.,1
Die Leiste rechts ist unauffällig.,0
kein Druckschmerz in der Oberschenkel links.,0
Die Tibiakopf beidseits scheint in Ordnung zu sein.,0
unauffällig in der Leiste rechts.,0
Die Condylus beidseits zeigt keine Auffälligkeiten.,0
unauffällig in der Bauchdecke links.,0
Druckschmerz in der Lendenregion beidseits.,1
leichter Druckschmerz in der Tibiakopf links.,1
starker Druckschmerz in der Tibiakopf beidseits.,1
starker Druckschmerz in der Oberschenkel rechts.,1
leichter Druckschmerz in der Tibiakopf beidseits.,1
Druckschmerz in der Oberschenkel rechts.,1
Die Patella beidseits ist nicht schmerzhaft.,0
leichter Druckschmerz in der Oberschenkel beidseits.,1
Druckschmerz in der Patella links.,1
starker Druckschmerz in der Oberschenkel links.,1
Die Oberschenkel rechts scheint in Ordnung zu sein.,0
Die Leiste rechts zeigt keine Auffälligkeiten.,0
kein Druckschmerz in der Patella links.,0
Druckschmerz in der Leiste rechts.,1
unauffällig in der Tibiakopf beidseits.,0
Die Patella links ist nicht schmerzhaft.,0
kein Druckschmerz in der Lendenregion rechts.,0
Die Lendenregion links zeigt keine Auffälligkeiten.,0
leichter Druckschmerz in der Bauchdecke links.,1
unauffällig in der Tibiakopf links.,0
starker Druckschmerz in der Patella rechts.,1
Die Leiste beidseits ist unauffällig.,0
Die Leiste links ist unauffällig.,0
Die Leiste links ist nicht schmerzhaft.,0
Die Condylus beidseits ist ohne Druckschmerz.,0
Druckschmerz in der Lendenregion beidseits.,1
Druckschmerz in der Condylus rechts.,1
kein Druckschmerz in der Oberschenkel rechts.,0
kein Druckschmerz in der Oberschenkel beidseits.,0
unauffällig in der Patella beidseits.,0
kein Druckschmerz in der Condylus links.,0
Die Oberschenkel links ist ohne Druckschmerz.,0
Die Leiste beidseits ist unauffällig.,0
Die Leiste links ist unauffällig.,0
starker Druckschmerz in der Leiste beidseits.,1
starker Druckschmerz in der Tibiakopf beidseits.,1
Die Condylus links zeigt keine Auffälligkeiten.,0
kein Druckschmerz in der Lendenregion links.,0
kein Druckschmerz in der Bauchdecke beidseits.,0
starker Druckschmerz in der Lendenregion rechts.,1
leichter Druckschmerz in der Oberschenkel rechts.,1
starker Druckschmerz in der Condylus rechts.,1
leichter Druckschmerz in der Patella links.,1
Druckschmerz in der Leiste rechts.,1
starker Druckschmerz in der Bauchdecke rechts.,1
leichter Druckschmerz in der Patella rechts.,1
Druckschmerz in der Leiste beidseits.,1
Die Condylus rechts ist unauffällig.,0
leichter Druckschmerz in der Bauchdecke rechts.,1
Druckschmerz in der Tibiakopf rechts.,1
kein Druckschmerz in der Leiste beidseits.,0
starker Druckschmerz in der Bauchdecke links.,1
Die Leiste beidseits ist unauffällig.,0
Druckschmerz in der Leiste rechts.,1
leichter Druckschmerz in der Patella links.,1
Die Leiste beidseits ist unauffällig.,0
Die Leiste beidseits scheint in Ordnung zu sein.,0
Die Lendenregion links ist nicht schmerzhaft.,0
Druckschmerz in der Lendenregion beidseits.,1
starker Druckschmerz in der Oberschenkel rechts.,1
kein Druckschmerz in der Patella beidseits.,0
Druckschmerz in der Lendenregion rechts.,1
Die Oberschenkel links ist unauffällig.,0
Druckschmerz in der Bauchdecke rechts.,1
Druckschmerz in der Oberschenkel links.,1
starker Druckschmerz in der Lendenregion links.,1
starker Druckschmerz in der Oberschenkel beidseits.,1
Die Leiste beidseits zeigt keine Auffälligkeiten.,0
Druckschmerz in der Patella links.,1
starker Druckschmerz in der Leiste beidseits.,1
starker Druckschmerz in der Lendenregion beidseits.,1
Die Tibiakopf links zeigt keine Auffälligkeiten.,0
Druckschmerz in der Tibiakopf rechts.,1
unauffällig in der Leiste beidseits.,0
leichter Druckschmerz in der Lendenregion rechts.,1
Die Bauchdecke links ist nicht schmerzhaft.,0
unauffällig in der Lendenregion beidseits.,0
starker Druckschmerz in der Bauchdecke links.,1
Die Tibiakopf beidseits scheint in Ordnung zu sein.,0
Die Leiste rechts zeigt keine Auffälligkeiten.,0
Die Leiste links zeigt keine Auffälligkeiten.,0
Druckschmerz in der Lendenregion rechts.,1
starker Druckschmerz in der Tibiakopf beidseits.,1
unauffällig in der Patella links.,0
leichter Druckschmerz in der Lendenregion beidseits.,1
kein Druckschmerz in der Patella links.,0
Die Patella rechts scheint in Ordnung zu sein.,0
Druckschmerz in der Leiste links.,1
unauffällig in der Bauchdecke beidseits.,0
Die Patella links zeigt keine Auffälligkeiten.,0
unauffällig in der Bauchdecke links.,0
unauffällig in der Tibiakopf rechts.,0
Die Oberschenkel beidseits scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Condylus links.,1
Die Bauchdecke beidseits ist unauffällig.,0
Die Patella rechts ist unauffällig.,0
Die Condylus rechts ist unauffällig.,0
Die Tibiakopf links ist unauffällig.,0
starker Druckschmerz in der Oberschenkel rechts.,1
kein Druckschmerz in der Bauchdecke links.,0
Die Lendenregion beidseits zeigt keine Auffälligkeiten.,0
Die Oberschenkel beidseits zeigt keine Auffälligkeiten.,0
leichter Druckschmerz in der Leiste beidseits.,1
Die Lendenregion links zeigt keine Auffälligkeiten.,0
Druckschmerz in der Patella rechts.,1
Die Leiste beidseits ist ohne Druckschmerz.,0
unauffällig in der Leiste beidseits.,0
Die Tibiakopf beidseits ist unauffällig.,0
starker Druckschmerz in der Bauchdecke rechts.,1
starker Druckschmerz in der Bauchdecke beidseits.,1
kein Druckschmerz in der Leiste rechts.,0
kein Druckschmerz in der Tibiakopf links.,0
Druckschmerz in der Condylus beidseits.,1
unauffällig in der Leiste beidseits.,0
leichter Druckschmerz in der Condylus links.,1
starker Druckschmerz in der Patella rechts.,1
starker Druckschmerz in der Condylus links.,1
Die Bauchdecke rechts zeigt keine Auffälligkeiten.,0
Die Condylus links zeigt keine Auffälligkeiten.,0
Die Condylus rechts ist unauffällig.,0
unauffällig in der Tibiakopf links.,0
Die Condylus beidseits scheint in Ordnung zu sein.,0
kein Druckschmerz in der Bauchdecke rechts.,0
Druckschmerz in der Oberschenkel rechts.,1
Druckschmerz in der Bauchdecke rechts.,1
Die Bauchdecke beidseits scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Leiste beidseits.,1
unauffällig in der Lendenregion links.,0
kein Druckschmerz in der Lendenregion beidseits.,0
Die Condylus links ist ohne Druckschmerz.,0
kein Druckschmerz in der Leiste links.,0
Die Oberschenkel links scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Bauchdecke beidseits.,1
starker Druckschmerz in der Leiste beidseits.,1
unauffällig in der Tibiakopf links.,0
Die Oberschenkel rechts ist unauffällig.,0
Die Oberschenkel beidseits ist ohne Druckschmerz.,0
unauffällig in der Oberschenkel rechts.,0
kein Druckschmerz in der Lendenregion beidseits.,0
kein Druckschmerz in der Oberschenkel rechts.,0
leichter Druckschmerz in der Tibiakopf rechts.,1
starker Druckschmerz in der Lendenregion links.,1
kein Druckschmerz in der Patella rechts.,0
starker Druckschmerz in der Bauchdecke links.,1
starker Druckschmerz in der Condylus rechts.,1
leichter Druckschmerz in der Leiste links.,1
Die Oberschenkel beidseits ist unauffällig.,0
Druckschmerz in der Lendenregion rechts.,1
Die Condylus rechts ist nicht schmerzhaft.,0
kein Druckschmerz in der Tibiakopf rechts.,0
starker Druckschmerz in der Bauchdecke rechts.,1
unauffällig in der Condylus rechts.,0
kein Druckschmerz in der Condylus links.,0
unauffällig in der Leiste links.,0
leichter Druckschmerz in der Oberschenkel rechts.,1
starker Druckschmerz in der Patella links.,1
leichter Druckschmerz in der Oberschenkel links.,1
Die Lendenregion links ist ohne Druckschmerz.,0
starker Druckschmerz in der Lendenregion beidseits.,1
Die Leiste rechts ist ohne Druckschmerz.,0
Die Oberschenkel rechts ist unauffällig.,0
Druckschmerz in der Oberschenkel beidseits.,1
unauffällig in der Oberschenkel links.,0
leichter Druckschmerz in der Lendenregion rechts.,1
starker Druckschmerz in der Condylus beidseits.,1
unauffällig in der Lendenregion rechts.,0
leichter Druckschmerz in der Tibiakopf links.,1
starker Druckschmerz in der Patella rechts.,1
unauffällig in der Tibiakopf beidseits.,0
Die Bauchdecke beidseits ist ohne Druckschmerz.,0
unauffällig in der Lendenregion beidseits.,0
Die Bauchdecke beidseits ist ohne Druckschmerz.,0
unauffällig in der Leiste rechts.,0
leichter Druckschmerz in der Tibiakopf rechts.,1
Die Patella rechts ist unauffällig.,0
kein Druckschmerz in der Oberschenkel beidseits.,0
unauffällig in der Tibiakopf links.,0
leichter Druckschmerz in der Bauchdecke beidseits.,1
starker Druckschmerz in der Bauchdecke links.,1
Die Condylus links ist nicht schmerzhaft.,0
kein Druckschmerz in der Oberschenkel beidseits.,0
unauffällig in der Lendenregion beidseits.,0
Druckschmerz in der Tibiakopf rechts.,1
unauffällig in der Patella beidseits.,0
Die Oberschenkel rechts ist ohne Druckschmerz.,0
unauffällig in der Patella rechts.,0
Die Bauchdecke links zeigt keine Auffälligkeiten.,0
Die Condylus links ist unauffällig.,0
starker Druckschmerz in der Leiste rechts.,1
kein Druckschmerz in der Tibiakopf beidseits.,0
Die Leiste rechts ist ohne Druckschmerz.,0
Druckschmerz in der Tibiakopf rechts.,1
unauffällig in der Oberschenkel beidseits.,0
Die Patella rechts ist unauffällig.,0
unauffällig in der Bauchdecke links.,0
Die Patella links zeigt keine Auffälligkeiten.,0
kein Druckschmerz in der Lendenregion beidseits.,0
kein Druckschmerz in der Condylus rechts.,0
Druckschmerz in der Lendenregion links.,1
Die Tibiakopf links ist unauffällig.,0
starker Druckschmerz in der Leiste beidseits.,1
Die Tibiakopf beidseits ist unauffällig.,0
kein Druckschmerz in der Condylus rechts.,0
kein Druckschmerz in der Patella beidseits.,0
Die Oberschenkel rechts zeigt keine Auffälligkeiten.,0
Die Patella beidseits zeigt keine Auffälligkeiten.,0
Druckschmerz in der Condylus beidseits.,1
Die Condylus links ist unauffällig.,0
starker Druckschmerz in der Tibiakopf beidseits.,1
Die Leiste beidseits ist nicht schmerzhaft.,0
unauffällig in der Condylus links.,0
kein Druckschmerz in der Condylus links.,0
Die Lendenregion beidseits scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Lendenregion rechts.,1
Die Oberschenkel rechts ist unauffällig.,0
leichter Druckschmerz in der Lendenregion beidseits.,1
unauffällig in der Oberschenkel rechts.,0
kein Druckschmerz in der Oberschenkel beidseits.,0
Druckschmerz in der Oberschenkel links.,1
kein Druckschmerz in der Oberschenkel beidseits.,0
Die Leiste beidseits ist unauffällig.,0
starker Druckschmerz in der Patella links.,1
Die Oberschenkel rechts ist nicht schmerzhaft.,0
Druckschmerz in der Bauchdecke links.,1
Die Bauchdecke rechts ist nicht schmerzhaft.,0
starker Druckschmerz in der Tibiakopf rechts.,1
Die Condylus beidseits ist ohne Druckschmerz.,0
Die Tibiakopf links zeigt keine Auffälligkeiten.,0
starker Druckschmerz in der Patella links.,1
unauffällig in der Patella links.,0
Die Patella rechts ist unauffällig.,0
leichter Druckschmerz in der Tibiakopf beidseits.,1
Die Tibiakopf links scheint in Ordnung zu sein.,0
Die Patella links ist unauffällig.,0
unauffällig in der Patella links.,0
Die Condylus beidseits scheint in Ordnung zu sein.,0
starker Druckschmerz in der Patella links.,1
starker Druckschmerz in der Oberschenkel beidseits.,1
Die Condylus rechts ist unauffällig.,0
Die Condylus beidseits ist ohne Druckschmerz.,0
starker Druckschmerz in der Lendenregion rechts.,1
starker Druckschmerz in der Patella links.,1
leichter Druckschmerz in der Leiste rechts.,1
kein Druckschmerz in der Condylus rechts.,0
Druckschmerz in der Tibiakopf links.,1
kein Druckschmerz in der Bauchdecke links.,0
unauffällig in der Tibiakopf links.,0
unauffällig in der Condylus beidseits.,0
kein Druckschmerz in der Lendenregion beidseits.,0
Die Oberschenkel links scheint in Ordnung zu sein.,0
starker Druckschmerz in der Bauchdecke links.,1
leichter Druckschmerz in der Leiste links.,1
Die Lendenregion beidseits scheint in Ordnung zu sein.,0
starker Druckschmerz in der Condylus rechts.,1
Die Bauchdecke beidseits scheint in Ordnung zu sein.,0
unauffällig in der Tibiakopf rechts.,0
Die Tibiakopf links scheint in Ordnung zu sein.,0
Die Tibiakopf rechts ist unauffällig.,0
starker Druckschmerz in der Lendenregion links.,1
unauffällig in der Tibiakopf beidseits.,0
kein Druckschmerz in der Lendenregion links.,0
Die Lendenregion beidseits ist nicht schmerzhaft.,0
unauffällig in der Condylus links.,0
Die Bauchdecke links ist unauffällig.,0
starker Druckschmerz in der Tibiakopf rechts.,1
Die Tibiakopf links zeigt keine Auffälligkeiten.,0
starker Druckschmerz in der Patella links.,1
kein Druckschmerz in der Lendenregion rechts.,0
leichter Druckschmerz in der Lendenregion beidseits.,1
starker Druckschmerz in der Leiste rechts.,1
Druckschmerz in der Leiste beidseits.,1
kein Druckschmerz in der Oberschenkel rechts.,0
unauffällig in der Oberschenkel links.,0
kein Druckschmerz in der Condylus links.,0
Die Leiste beidseits ist unauffällig.,0
leichter Druckschmerz in der Lendenregion links.,1
unauffällig in der Leiste beidseits.,0
Die Condylus beidseits scheint in Ordnung zu sein.,0
unauffällig in der Condylus beidseits.,0
starker Druckschmerz in der Bauchdecke rechts.,1
Die Lendenregion rechts ist nicht schmerzhaft.,0
starker Druckschmerz in der Bauchdecke links.,1
unauffällig in der Leiste beidseits.,0
Die Leiste links ist unauffällig.,0
leichter Druckschmerz in der Oberschenkel links.,1
Druckschmerz in der Condylus beidseits.,1
starker Druckschmerz in der Condylus beidseits.,1
unauffällig in der Patella links.,0
Druckschmerz in der Patella links.,1
unauffällig in der Bauchdecke rechts.,0
kein Druckschmerz in der Condylus links.,0
starker Druckschmerz in der Patella rechts.,1
starker Druckschmerz in der Leiste rechts.,1
Druckschmerz in der Condylus rechts.,1
leichter Druckschmerz in der Lendenregion beidseits.,1
starker Druckschmerz in der Leiste rechts.,1
kein Druckschmerz in der Oberschenkel links.,0
Die Condylus beidseits ist nicht schmerzhaft.,0
leichter Druckschmerz in der Lendenregion rechts.,1
unauffällig in der Bauchdecke links.,0
Die Tibiakopf beidseits ist unauffällig.,0
starker Druckschmerz in der Tibiakopf rechts.,1
unauffällig in der Leiste links.,0
Die Bauchdecke beidseits ist ohne Druckschmerz.,0
unauffällig in der Patella rechts.,0
starker Druckschmerz in der Bauchdecke links.,1
starker Druckschmerz in der Patella rechts.,1
Die Leiste rechts scheint in Ordnung zu sein.,0
Die Bauchdecke links ist ohne Druckschmerz.,0
unauffällig in der Lendenregion rechts.,0
starker Druckschmerz in der Oberschenkel rechts.,1
unauffällig in der Oberschenkel beidseits.,0
Die Bauchdecke links ist unauffällig.,0
Die Bauchdecke links scheint in Ordnung zu sein.,0
Die Patella rechts ist unauffällig.,0
Die Lendenregion beidseits zeigt keine Auffälligkeiten.,0
leichter Druckschmerz in der Oberschenkel beidseits.,1
Die Bauchdecke rechts ist ohne Druckschmerz.,0
Druckschmerz in der Oberschenkel rechts.,1
Druckschmerz in der Patella beidseits.,1
starker Druckschmerz in der Lendenregion rechts.,1
starker Druckschmerz in der Lendenregion beidseits.,1
Druckschmerz in der Patella beidseits.,1
leichter Druckschmerz in der Patella rechts.,1
unauffällig in der Lendenregion rechts.,0
Die Oberschenkel beidseits zeigt keine Auffälligkeiten.,0
unauffällig in der Leiste rechts.,0
kein Druckschmerz in der Bauchdecke rechts.,0
leichter Druckschmerz in der Tibiakopf beidseits.,1
Die Leiste links ist nicht schmerzhaft.,0
Die Condylus beidseits scheint in Ordnung zu sein.,0
Die Tibiakopf beidseits scheint in Ordnung zu sein.,0
Die Bauchdecke links scheint in Ordnung zu sein.,0
Die Tibiakopf beidseits scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Condylus rechts.,1
kein Druckschmerz in der Lendenregion rechts.,0
Die Bauchdecke rechts ist unauffällig.,0
Die Oberschenkel beidseits zeigt keine Auffälligkeiten.,0
kein Druckschmerz in der Bauchdecke beidseits.,0
Druckschmerz in der Bauchdecke beidseits.,1
leichter Druckschmerz in der Condylus rechts.,1
Die Tibiakopf rechts ist unauffällig.,0
Die Condylus beidseits ist nicht schmerzhaft.,0
unauffällig in der Oberschenkel beidseits.,0
unauffällig in der Condylus rechts.,0
Die Condylus links zeigt keine Auffälligkeiten.,0
Druckschmerz in der Tibiakopf links.,1
Druckschmerz in der Condylus beidseits.,1
unauffällig in der Lendenregion rechts.,0
Die Leiste beidseits scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Patella links.,1
Die Oberschenkel beidseits zeigt keine Auffälligkeiten.,0
leichter Druckschmerz in der Tibiakopf links.,1
unauffällig in der Lendenregion links.,0
starker Druckschmerz in der Lendenregion beidseits.,1
Die Leiste beidseits ist nicht schmerzhaft.,0
unauffällig in der Lendenregion rechts.,0
starker Druckschmerz in der Bauchdecke rechts.,1
unauffällig in der Tibiakopf beidseits.,0
unauffällig in der Lendenregion rechts.,0
leichter Druckschmerz in der Condylus rechts.,1
Druckschmerz in der Oberschenkel links.,1
starker Druckschmerz in der Lendenregion links.,1
Die Lendenregion links ist ohne Druckschmerz.,0
Die Leiste links scheint in Ordnung zu sein.,0
Die Leiste beidseits ist unauffällig.,0
starker Druckschmerz in der Patella rechts.,1
starker Druckschmerz in der Lendenregion rechts.,1
kein Druckschmerz in der Leiste beidseits.,0
starker Druckschmerz in der Tibiakopf links.,1
starker Druckschmerz in der Patella beidseits.,1
unauffällig in der Condylus links.,0
leichter Druckschmerz in der Condylus beidseits.,1
Die Tibiakopf beidseits ist nicht schmerzhaft.,0
kein Druckschmerz in der Bauchdecke rechts.,0
starker Druckschmerz in der Bauchdecke rechts.,1
Druckschmerz in der Tibiakopf beidseits.,1
Druckschmerz in der Condylus rechts.,1
kein Druckschmerz in der Bauchdecke beidseits.,0
Die Tibiakopf links scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Condylus rechts.,1
starker Druckschmerz in der Tibiakopf rechts.,1
kein Druckschmerz in der Condylus beidseits.,0
leichter Druckschmerz in der Tibiakopf links.,1
kein Druckschmerz in der Patella rechts.,0
Die Bauchdecke links scheint in Ordnung zu sein.,0
Die Lendenregion links ist nicht schmerzhaft.,0
Druckschmerz in der Tibiakopf beidseits.,1
leichter Druckschmerz in der Patella rechts.,1
unauffällig in der Tibiakopf links.,0
kein Druckschmerz in der Patella beidseits.,0
Die Condylus rechts scheint in Ordnung zu sein.,0
Die Condylus links scheint in Ordnung zu sein.,0
Die Leiste links zeigt keine Auffälligkeiten.,0
Die Bauchdecke beidseits ist nicht schmerzhaft.,0
Die Tibiakopf rechts ist ohne Druckschmerz.,0
unauffällig in der Condylus beidseits.,0
kein Druckschmerz in der Tibiakopf beidseits.,0
Die Condylus rechts zeigt keine Auffälligkeiten.,0
Druckschmerz in der Leiste beidseits.,1
leichter Druckschmerz in der Patella links.,1
unauffällig in der Patella links.,0
Die Bauchdecke rechts ist nicht schmerzhaft.,0
unauffällig in der Leiste links.,0
Die Condylus links zeigt keine Auffälligkeiten.,0
Die Tibiakopf links zeigt keine Auffälligkeiten.,0
starker Druckschmerz in der Leiste links.,1
starker Druckschmerz in der Oberschenkel beidseits.,1
Druckschmerz in der Bauchdecke links.,1
leichter Druckschmerz in der Condylus rechts.,1
Die Patella links ist ohne Druckschmerz.,0
Druckschmerz in der Bauchdecke beidseits.,1
Die Oberschenkel links ist ohne Druckschmerz.,0
Die Leiste rechts ist ohne Druckschmerz.,0
leichter Druckschmerz in der Tibiakopf links.,1
Die Condylus beidseits scheint in Ordnung zu sein.,0
Druckschmerz in der Leiste links.,1
unauffällig in der Patella rechts.,0
Die Tibiakopf links ist unauffällig.,0
Die Tibiakopf links zeigt keine Auffälligkeiten.,0
Druckschmerz in der Lendenregion links.,1
Die Leiste beidseits ist unauffällig.,0
Die Condylus rechts ist unauffällig.,0
starker Druckschmerz in der Leiste rechts.,1
kein Druckschmerz in der Lendenregion beidseits.,0
unauffällig in der Oberschenkel beidseits.,0
Die Leiste links ist unauffällig.,0
Die Oberschenkel links scheint in Ordnung zu sein.,0
starker Druckschmerz in der Bauchdecke beidseits.,1
starker Druckschmerz in der Lendenregion beidseits.,1
Die Bauchdecke beidseits zeigt keine Auffälligkeiten.,0
kein Druckschmerz in der Tibiakopf rechts.,0
unauffällig in der Condylus links.,0
Die Tibiakopf beidseits scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Tibiakopf rechts.,1
